iter	RMSE
4334	0.09571394672
4335	0.0956972567
4336	0.0956853334
4337	0.09567714903
4338	0.09566552483
4339	0.09565668664
4340	0.09564254515
4341	0.09563854613
4342	0.0956215494
4343	0.09561132952
4344	0.09560660885
4345	0.09559602026
4346	0.09558614468
4347	0.09557464678
4348	0.09556212204
4349	0.09555094025
4350	0.0955445484
4351	0.09553730245
4352	0.09553169421
4353	0.09552521011
4354	0.09551373304
4355	0.09550566537
4356	0.09549837418
4357	0.09549084456
4358	0.09548313975
4359	0.09547014437
4360	0.09546334749
4361	0.09545544023
4362	0.09544376948
4363	0.09544210208
4364	0.09543344813
4365	0.09542508194
4366	0.09541739173
4367	0.09541243688
4368	0.09539950094
4369	0.09538345833
4370	0.09537880889
4371	0.09536982599
4372	0.09535754629
4373	0.09535250416
4374	0.09533984886
4375	0.09532365632
4376	0.09531834887
4377	0.09531656196
4378	0.09531450316
4379	0.09530305557
4380	0.09529663467
4381	0.09529186438
4382	0.09528309565
4383	0.09526856139
4384	0.09525119382
4385	0.09524507501
4386	0.09523341294
4387	0.09522712134
4388	0.09521407152
4389	0.09520824243
4390	0.09520249142
4391	0.09519593962
4392	0.09518561207
4393	0.09518054388
4394	0.09517264208
4395	0.09516539146
4396	0.09516041864
4397	0.09514868001
4398	0.09514007071
4399	0.09512925711
4400	0.09512444846
4401	0.09511850377
4402	0.09510641501
4403	0.09509848132
4404	0.09509424982
4405	0.09508465994
4406	0.09507270291
4407	0.09505913435
4408	0.09505472472
4409	0.09504425088
4410	0.09503286366
4411	0.0950193573
4412	0.09501487717
4413	0.09500978566
4414	0.09499680964
4415	0.0949893235
4416	0.09498410323
4417	0.09497638714
4418	0.09497355121
4419	0.09495939786
4420	0.09495385862
4421	0.09494736433
4422	0.09493896421
4423	0.09493110359
4424	0.09492138844
4425	0.09491277156
4426	0.09490526411
4427	0.09489956972
4428	0.09487780395
4429	0.09487112227
4430	0.0948596332
4431	0.09484819757
4432	0.09483998645
4433	0.09483400615
4434	0.09482511505
4435	0.09481897016
4436	0.09481579348
4437	0.09481000946
4438	0.09480036726
4439	0.09479171349
4440	0.09478206175
4441	0.0947799984
4442	0.09477351952
4443	0.09476491482
4444	0.09475224507
4445	0.09473835575
4446	0.09472900101
4447	0.09471644686
4448	0.09471061235
4449	0.09470500288
4450	0.09469436572
4451	0.09468629758
4452	0.09467658369
4453	0.09467308352
4454	0.09466912746
4455	0.09466372168
4456	0.09465529765
4457	0.09464265027
4458	0.09463457854
4459	0.09462833128
4460	0.09461324199
4461	0.09460700223
4462	0.09459931107
4463	0.09459339228
4464	0.09457699705
4465	0.09457313157
4466	0.09456595745
4467	0.09456185835
4468	0.0945583394
4469	0.09454301339
4470	0.09453306954
4471	0.09451524527
4472	0.09450459011
4473	0.09449409021
4474	0.09448717419
4475	0.09447039098
4476	0.09446647413
4477	0.09445881024
4478	0.09445190602
4479	0.09443947734
4480	0.09443397681
4481	0.09442169414
4482	0.09441624909
4483	0.09441152659
4484	0.09440668021
4485	0.09439822383
4486	0.09439517444
4487	0.0943898687
4488	0.09438104553
4489	0.09437898752
4490	0.09436470628
4491	0.09435696438
4492	0.09435535381
4493	0.0943453157
4494	0.09433893775
4495	0.09432667611
4496	0.0943218938
4497	0.09431587819
4498	0.0942996066
4499	0.09429089547
4500	0.094286954
4501	0.09427146231
4502	0.09426654676
4503	0.09425736248
4504	0.09424586137
4505	0.09423422524
4506	0.09422688315
4507	0.09421718665
4508	0.09421644577
4509	0.09421294538
4510	0.09421032053
4511	0.09420068538
4512	0.09419635627
4513	0.09418511756
4514	0.09418166787
4515	0.09417194486
4516	0.09416839637
4517	0.09415345707
4518	0.09414152794
4519	0.09413477499
4520	0.09412501194
4521	0.09411721491
4522	0.09410986369
4523	0.09410633122
4524	0.09409961056
4525	0.09409134173
4526	0.09408623424
4527	0.09407681961
4528	0.09407166263
4529	0.09406671462
4530	0.09406173257
4531	0.09405658954
4532	0.0940512961
4533	0.09404690236
4534	0.09404003445
4535	0.09403635094
4536	0.09403168342
4537	0.0940230892
4538	0.09401099059
4539	0.09400645494
4540	0.09399759115
4541	0.09398795914
4542	0.09396680299
4543	0.09396198604
4544	0.09394882459
4545	0.09394131996
4546	0.09393251801
4547	0.09392609921
4548	0.09391970825
4549	0.09391574491
4550	0.09390604119
4551	0.09389824209
4552	0.09389157845
4553	0.0938858104
4554	0.0938776675
4555	0.09386851949
4556	0.09385866957
4557	0.09385283228
4558	0.09384238177
4559	0.09383227532
4560	0.09382251096
4561	0.09381417237
4562	0.09380434546
4563	0.09379727283
4564	0.09379462211
4565	0.09378834598
4566	0.09378475023
4567	0.09377306063
4568	0.0937614909
4569	0.09375770472
4570	0.09375201625
4571	0.09374635787
4572	0.09373560721
4573	0.0937252398
4574	0.0937114229
4575	0.09370012892
4576	0.09369358003
4577	0.0936859559
4578	0.09367151605
4579	0.09365929735
4580	0.09365155897
4581	0.09363433394
4582	0.09363245539
4583	0.09362610661
4584	0.09361531324
4585	0.09360692309
4586	0.09359501694
4587	0.09359044903
4588	0.09357932609
4589	0.09357265626
4590	0.09356235084
4591	0.09355824877
4592	0.09354196049
4593	0.093537052
4594	0.0935335928
4595	0.09352402117
4596	0.09352046275
4597	0.09351483793
4598	0.09350697211
4599	0.09349118808
4600	0.0934864605
4601	0.09347720455
4602	0.0934700933
4603	0.09346401591
4604	0.09345688332
4605	0.09344599959
4606	0.09343616479
4607	0.09342919827
4608	0.09342180049
4609	0.09341649143
4610	0.09340191259
4611	0.09340017819
4612	0.09339695679
4613	0.0933914666
4614	0.09338597665
4615	0.09337762413
4616	0.09336463098
4617	0.09336095426
4618	0.09335380754
4619	0.09334706673
4620	0.09334366227
4621	0.09333945842
4622	0.09333454921
4623	0.09332330259
4624	0.0933146015
4625	0.09331044118
4626	0.0933035903
4627	0.0933022442
4628	0.09329126117
4629	0.09328655844
4630	0.09327453351
4631	0.09326968797
4632	0.09326386466
4633	0.09325585183
4634	0.09324835415
4635	0.09323147277
4636	0.09321955288
4637	0.09321133734
4638	0.09320636066
4639	0.09319922193
4640	0.09319512751
4641	0.09318870503
4642	0.09317843304
4643	0.09316516705
4644	0.09316045399
4645	0.09315695182
4646	0.09314608883
4647	0.0931417659
4648	0.09313697961
4649	0.09313247729
4650	0.09311655795
4651	0.09311441417
4652	0.09310980334
4653	0.09310478137
4654	0.09310053279
4655	0.09309194182
4656	0.09308735701
4657	0.09307336418
4658	0.09306918286
4659	0.09306510149
4660	0.09305675897
4661	0.09305260589
4662	0.09304237543
4663	0.09302903675
4664	0.09302180924
4665	0.0930109219
4666	0.09300337309
4667	0.09299587127
4668	0.09298524742
4669	0.09298009295
4670	0.09297733151
4671	0.09297163847
4672	0.09296091173
4673	0.09295215086
4674	0.09294214579
4675	0.09293429621
4676	0.09292814462
4677	0.09291545602
4678	0.09290982184
4679	0.09290052968
4680	0.09289217903
4681	0.0928769747
4682	0.09286892081
4683	0.09286279988
4684	0.09285811545
4685	0.09285244298
4686	0.09284285127
4687	0.09283315496
4688	0.09282411104
4689	0.09281622788
4690	0.09280651411
4691	0.09280292837
4692	0.09279294151
4693	0.09278858664
4694	0.09277897631
4695	0.09277651415
4696	0.09276488404
4697	0.09276167189
4698	0.09274501548
4699	0.09273529589
4700	0.09272672059
4701	0.0927180771
4702	0.09271053463
4703	0.09270704303
4704	0.09269570798
4705	0.09268668484
4706	0.09268210214
4707	0.09267709175
4708	0.09266831094
4709	0.09266396087
4710	0.09265949212
4711	0.09265572803
4712	0.09264914595
4713	0.09264288356
4714	0.09263895468
4715	0.09263316803
4716	0.09262591403
4717	0.09261118953
4718	0.09260034167
4719	0.09259676667
4720	0.09259155571
4721	0.09258465086
4722	0.09257607263
4723	0.09256566446
4724	0.09255979161
4725	0.09255242961
4726	0.09254244417
4727	0.09253553455
4728	0.09252523752
4729	0.09251644264
4730	0.09250488355
4731	0.09249966525
4732	0.09249048554
4733	0.09248225981
4734	0.09247344919
4735	0.09246697056
4736	0.09246077302
4737	0.09245453753
4738	0.09244768748
4739	0.09244038762
4740	0.0924360688
4741	0.09242905308
4742	0.09241902894
4743	0.09240706243
4744	0.09240021461
4745	0.09239340343
4746	0.09238146889
4747	0.09237593085
4748	0.09236773566
4749	0.09236200134
4750	0.09235959106
4751	0.09234942787
4752	0.09234123302
4753	0.09233745581
4754	0.09233054085
4755	0.09232377094
4756	0.092313781
4757	0.09230174391
4758	0.09229148394
4759	0.09227549844
4760	0.09226729533
4761	0.09226065418
4762	0.09225237401
4763	0.092243264
4764	0.09223396979
4765	0.0922273252
4766	0.09220811859
4767	0.09220252018
4768	0.09219003851
4769	0.09218367968
4770	0.09217586894
4771	0.09216668119
4772	0.09216082236
4773	0.09215432824
4774	0.09215218833
4775	0.09214204576
4776	0.09212818301
4777	0.09210929463
4778	0.09209929519
4779	0.09208380457
4780	0.09207508387
4781	0.09206514367
4782	0.09205951859
4783	0.09205318334
4784	0.09204411951
4785	0.09203538528
4786	0.09202823091
4787	0.0920203428
4788	0.09201038671
4789	0.09200960366
4790	0.09200823588
4791	0.09200030698
4792	0.09198916461
4793	0.09198114499
4794	0.09197396616
4795	0.09197063154
4796	0.09196219507
4797	0.09195221984
4798	0.09193845679
4799	0.09191949287
4800	0.09191569891
4801	0.09191070433
4802	0.09190649853
4803	0.09189786316
4804	0.09189172984
4805	0.09189009502
4806	0.09188130132
4807	0.09187685387
4808	0.09186583704
4809	0.09186237678
4810	0.09185560162
4811	0.09185197596
4812	0.09183914753
4813	0.09183425057
4814	0.09182724116
4815	0.09181796594
4816	0.0918098098
4817	0.09180097798
4818	0.09178968925
4819	0.09178473262
4820	0.09178051031
4821	0.09177172383
4822	0.0917566111
4823	0.0917527192
4824	0.09174718234
4825	0.09173769747
4826	0.09172623281
4827	0.09171675868
4828	0.09170996874
4829	0.09170280966
4830	0.09169265139
4831	0.09168875642
4832	0.09167758084
4833	0.09166999225
4834	0.091662021
4835	0.09165666861
4836	0.09165318926
4837	0.0916473334
4838	0.09164151149
4839	0.09163642137
4840	0.09162799134
4841	0.09162549943
4842	0.09161477782
4843	0.09160628616
4844	0.09159665645
4845	0.09158915813
4846	0.09158059994
4847	0.09157293386
4848	0.09156302865
4849	0.09155924278
4850	0.09154002
4851	0.09153524758
4852	0.09152089119
4853	0.09151297171
4854	0.09150684876
4855	0.09150175897
4856	0.09149490122
4857	0.09148395793
4858	0.09147999737
4859	0.09147530756
4860	0.09147039681
4861	0.0914572873
4862	0.09145211397
4863	0.0914480183
4864	0.09144345018
4865	0.09144085504
4866	0.09143878194
4867	0.09142414028
4868	0.09141876551
4869	0.09141382172
4870	0.09140807538
4871	0.09139764273
4872	0.09139662415
4873	0.09138261969
4874	0.09137318007
4875	0.0913645773
4876	0.09135766784
4877	0.0913540863
4878	0.09134765807
4879	0.09133868149
4880	0.0913312713
4881	0.09131379123
4882	0.09130625103
4883	0.09130329828
4884	0.09129175903
4885	0.09128335836
4886	0.09127716699
4887	0.09127257906
4888	0.09126950873
4889	0.09126405014
4890	0.09125948637
4891	0.0912476602
4892	0.09124607216
4893	0.09123296698
4894	0.09122931772
4895	0.09122314206
4896	0.0912202523
4897	0.09121274297
4898	0.09120785802
4899	0.09120373801
4900	0.09119771469
4901	0.09117952432
4902	0.09116792107
4903	0.09116407215
4904	0.09115257923
4905	0.09115114307
4906	0.0911440733
4907	0.09112979073
4908	0.09111859317
4909	0.09110788004
4910	0.09110142334
4911	0.09109788849
4912	0.09108149703
4913	0.0910745301
4914	0.09106363918
4915	0.09105777453
4916	0.09105417459
4917	0.09104766931
4918	0.09104096453
4919	0.09103364484
4920	0.0910202715
4921	0.09101522096
4922	0.09100549264
4923	0.0909953751
4924	0.09098946238
4925	0.0909832018
4926	0.09097775566
4927	0.09097267656
4928	0.09096379465
4929	0.09095909498
4930	0.09095548462
4931	0.09094724461
4932	0.09093822018
4933	0.09093051493
4934	0.09092722826
4935	0.09092206441
4936	0.09090832089
4937	0.09090612621
4938	0.0908991021
4939	0.09088778509
4940	0.09088333517
4941	0.09087631008
4942	0.09086577532
4943	0.09085778769
4944	0.09085220168
4945	0.09084599058
4946	0.09084280817
4947	0.09083761781
4948	0.09083425806
4949	0.09082955171
4950	0.09081973542
4951	0.09080969454
4952	0.09079709345
4953	0.09078183818
4954	0.09077680262
4955	0.09076070397
4956	0.09075358078
4957	0.09074915296
4958	0.09074297108
4959	0.09073925837
4960	0.09072956757
4961	0.0907198779
4962	0.09071539832
4963	0.0907127941
4964	0.09070381916
4965	0.09069984399
4966	0.09068669717
4967	0.09067874539
4968	0.09067261171
4969	0.09066542111
4970	0.09066274799
4971	0.09064711139
4972	0.09064102478
4973	0.09062904532
4974	0.09062666332
4975	0.0906177116
4976	0.09061217559
4977	0.09060251608
4978	0.0905950222
4979	0.09058907009
4980	0.09058269646
4981	0.0905735614
4982	0.09056217312
4983	0.09054998596
4984	0.09054566764
4985	0.09054146342
4986	0.09053688843
4987	0.09053275542
4988	0.09052762199
4989	0.09052525151
4990	0.09051321493
4991	0.09050562853
4992	0.09050231307
4993	0.0904919549
4994	0.09048760111
4995	0.09048203325
4996	0.09047927398
4997	0.09046575901
4998	0.0904644402
4999	0.09045807893
